Id,Regiao,Prima,CustoProduto,Pmaquinabase,Pmaquina1,Pmaquina2,Pmaquina3,Cmaquina1,Cmaquina2,Cmaquina3,Resposta
1343,552,2321,48818,820.13,1245.79,1082.51,1142.54,865.60986060175,820.13,943.834008646571,0
1344,556,3451,30342,1382.2,2086.82,2671.51,2817.43,1457.6968628229,1382.2,1079.68998955647,0
1345,556,2325,25824,948.88,1320.45,1597.34,1830.53,1087.40362502661,948.88,784.396932400115,0
1346,555,2485,79286,2671.58,4046.77,4889.41,5118.23,2796.60754639108,2671.58,2211.16040516136,0
1347,556,4088,61369,1895.28,2582.51,3178.54,3446.54,2055.08136792364,1895.28,1539.88295028535,0
1348,556,4388,97806,1018.43,2440.33,2711.09,2911.31,1093.6433107348,1018.43,916.718103013917,0
1349,554,2536,20309,1175.67,1678.54,1772.24,1941.19,1287.74818720941,1175.67,1113.511218458,0
1350,554,1789,18868,600.77,983.59,1074.24,1221.26,682.99111018022,600.77,550.073879486893,0
1351,556,2634,38254,1399.83,1646.97,1800.99,1905.57,1481.11541602119,1399.83,1280.11705511968,0
1352,560,1378,17133,525.66,1266.84,1249.24,1431.5,602.352062053729,525.66,533.065795523678,0
1353,553,2263,30751,870.82,1651.02,1838.06,1974.94,935.669809908273,870.82,782.205823748953,0
1354,553,2573,97120,983.65,1901.89,2026.69,2184.54,1060.26218661956,983.65,923.078565789539,0
1355,556,2940,39965,2590.53,3894.62,4418.91,4671.8,2738.78355838883,2590.53,2283.17163024366,0
1356,557,2182,43581,1387.3,2091.32,1523.92,1669.56,1519.88331933435,1387.3,1903.83237702767,0
1357,553,1833,36339,1324.57,4772.47,5642.56,5890.43,1382.75656175566,1324.57,1120.31960455892,0
1358,559,2397,32076,1762.24,3097.66,3666.73,3934.08,1890.72910718815,1762.24,1488.74347399454,0
1359,552,2623,27975,994.83,2002.27,2509.96,2766,1096.31220417855,994.83,793.605581005275,0
1360,558,1900,43627,1908.91,3548.13,4162.61,4377.03,2007.23976959167,1908.91,1627.11876402065,0
1361,552,1846,40120,1622.95,1892.06,2280.74,2398.15,1706.49769044258,1622.95,1346.36950156528,0
1362,552,1903,19309,970.6,1758.25,1778.4,1981.65,1081.52805330634,970.6,959.602704678363,0
1363,554,2417,20102,1789.14,2365.84,2799.46,3076.66,1966.29902638366,1789.14,1512.01266587128,0
1364,554,1830,27402,649.86,1348.4,1452.96,1561.27,698.303409729105,649.86,603.093838784275,0
1365,554,2484,89652,1306.92,2240.55,2543.82,2665.21,1369.28566219308,1306.92,1151.11116588438,0
1366,558,1890,21890,716.84,1635.34,1771.98,1950.97,789.248938927076,716.84,661.563406810461,0
1367,30,1669,20376,688.61,2383.24,2536.19,2645.49,718.286433153667,688.61,647.081999534735,0
1368,556,2263,29279,1585.01,2401.42,2916.58,3249.17,1765.75541960104,1585.01,1305.04725198692,0
1369,559,2798,24093,560.37,925.57,966.22,1011.1,586.398653515762,560.37,536.794581875763,0
1370,556,3498,42027,1362.6,2004.46,2138.74,2278.78,1451.82005666888,1362.6,1277.04966288562,0
1371,559,2198,75643,1216.68,2688.37,2692.71,2820.5,1274.42091424624,1216.68,1214.7190048687,0
1372,556,4153,38757,1163.38,1759.34,2093.87,2264.52,1258.195244977,1163.38,977.511005554309,0
1373,554,3247,13638,1040.92,1680,2163.05,2395.86,1152.9546664201,1040.92,808.462864936086,0
1374,556,3587,62601,1704,3037.21,3932.7,4224.82,1830.57270577466,1704,1315.99304294759,0
1375,553,2035,38443,941.05,1424.66,1660.67,1846.49,1046.34841028019,941.05,807.310478903093,0
1376,558,1830,27402,1233.68,1908.59,2057.26,2182.47,1308.76485694565,1233.68,1144.52685183205,0
1377,553,1910,23348,795.7,1231.83,1306.43,1419.18,864.372010746844,795.7,750.263795993662,0
1378,553,1280,21101,526.52,1422.3,1343.78,1437.05,563.065059756805,526.52,557.285713435235,0
1379,559,1529,21930,1127.72,2142.64,2514.39,2724.92,1222.14405179785,1127.72,960.987746849136,0
1380,558,4119,35845,1723.33,3126.05,4412.95,4707.29,1838.2746407052,1723.33,1220.77425452362,0
1381,554,4119,26685,1587.33,2664.99,2907.06,3146.8,1718.23424490723,1587.33,1455.15351478814,0
1382,560,2555,82451,1867.65,2787.43,3096.25,3202.25,1931.58892612031,1867.65,1681.37057392006,0
1383,553,2113,37039,961.76,1334.86,1570.25,1715.69,1050.84032122274,961.76,817.586342047445,0
1384,554,1529,21946,1385.88,1974.11,2256.94,2698.77,1657.18688472002,1385.88,1212.20748748305,0
1385,560,3870,31116,852.51,2721.3,2524.4,2682.47,905.891498851212,852.51,919.004699334495,0
1386,554,2536,16849,828.19,1536.5,1446.74,1595.06,913.096161991788,828.19,879.573340752312,0
1387,552,4088,103433,968.77,2517.04,2631.5,2883.54,1061.55692411172,968.77,926.632278472354,0
1388,552,1904,40840,1459.73,1752.14,1912.12,2006.54,1531.81109668849,1459.73,1337.5997961425,0
1389,556,3498,42027,1286.47,1914.36,2032.49,2184.16,1382.46993352981,1286.47,1211.69929947995,0
1390,558,2058,100927,972.71,1908.47,1944.55,2044.92,1022.91745298398,972.71,954.661928826721,0
1391,559,2057,68642,827.3,1480.75,1358.02,1428.87,870.46151823979,827.3,902.066593275504,0
1392,559,3933,77506,1867.03,3669.94,4866.95,5079.12,1948.42137552266,1867.03,1407.84024454741,0
1393,552,1618,33653,903.47,1822.19,1986.38,2124.19,966.150454243397,903.47,828.79106681501,0
1394,558,3453,87396,1564.71,1967.21,2355.09,2623.39,1742.96717615887,1564.71,1307.00447078456,0
1395,554,1672,19622,826.14,1988.32,2152.6,2354.97,903.806984948434,826.14,763.091463718294,0
1396,553,7338,59596,1249.12,2286.04,2819.84,3015.95,1335.99192294598,1249.12,1012.65968452111,0
1397,558,1640,39649,1069.17,1087.89,1609.97,1700.45,1129.25714547476,1069.17,722.460264042187,0
1398,552,1613,29347,846.71,1440.4,1463.79,1896.28,1096.87813060617,846.71,833.180363303479,0
1399,554,1876,33523,470.16,870.34,764.48,806.2,495.818061950607,470.16,535.264564671411,0
1400,553,1618,41916,1021.64,1519.99,1791.47,1911.04,1089.8284121978,1021.64,866.820311587691,0
1401,558,1460,13879,1114.19,1885.66,2072.93,2383.34,1281.03389627243,1114.19,1013.53326711466,0
1402,556,1688,40237,1031.77,1564.06,1754.8,1852.93,1089.4675097447,1031.77,919.62057567814,0
1403,558,1786,49720,1121.18,1856.04,2199.13,2331.28,1188.55388740093,1121.18,946.262807201029,0
1404,554,2035,20818,607.82,955.74,988.84,1093.19,671.96183993366,607.82,587.474097730674,0
1405,555,3593,52120,1596.57,2565.33,3521.08,3777.18,1712.69390999352,1596.57,1163.20246006907,0
1406,554,4179,23031,1397.59,1575.05,1920.48,2191,1594.45539136049,1397.59,1146.21038985045,0
1407,554,1935,31123,785.6,1334.03,1367.23,1456.21,836.727233896272,785.6,766.523531519934,0
1408,553,1935,24695,596.04,944.68,860.04,942.3,653.049267475931,596.04,654.6986968048,0
1409,554,2536,36551,1136.71,2188.31,2450.19,2729.61,1266.34056260943,1136.71,1015.21672200931,0
1410,560,1399,33375,956.27,1337.96,1505.36,1542.58,979.913759233672,956.27,849.930255354201,0
1411,552,1508,31738,1787.24,2464.23,2832.73,3088.13,1948.37822919939,1787.24,1554.74416029766,0
1412,558,2971,72538,1914.87,3245.74,3437.9,3542.07,1972.89146889089,1914.87,1807.83913255185,0
1413,553,2727,36170,763.61,1241.86,1429.43,1587.88,848.254931546141,763.61,663.408991416159,0
1414,553,1382,16640,709.34,1578.92,1658.7,1880.23,804.076896485199,709.34,675.222229939109,0
1415,556,1661,29493,1435.64,3004.98,4113.94,4350.77,1518.28647058538,1435.64,1048.64667136614,0
1416,556,2224,46731,1393.92,1722.1,2028.53,2187.03,1502.83449473264,1393.92,1183.35426737588,0
1417,554,1682,17079,1155.25,2195.88,2544.57,2818.81,1279.75660032933,1155.25,996.942654358104,0
1418,556,2195,16423,648.06,1058.49,1119.51,1506.65,872.166929281561,648.06,612.736848621272,0
1419,555,4602,59340,2224.99,3010.32,4089.38,4390.25,2388.69030207513,2224.99,1637.88444624858,0
1420,555,1645,65551,791.02,1480.52,1583.68,1670.77,834.519906420489,791.02,739.493414326126,0
1421,556,1848,75934,690.7,1804.53,1666.84,1756.24,727.74529528929,690.7,747.755556022174,0
1422,554,3572,63594,1639.02,3605.57,5009.13,5325.47,1742.52851081924,1639.02,1179.76601553563,0
1423,554,2029,22720,1068.03,4357.73,4834.25,4834.25,1068.03,1068.03,962.752520432332,0
1424,560,1450,54561,777.43,1516.55,1381.89,1415.01,796.062801163624,777.43,853.187639030603,0
1425,556,3461,70380,814.12,1141.67,1319.89,1434.77,884.979015220965,814.12,704.192304207169,0
1426,553,4228,12748,1237.67,1654.19,2899.28,3078.93,1314.36056300185,1237.67,706.155092747165,0
1427,557,4141,20409,766.3,1154.12,1344.2,1522.86,868.150288647523,766.3,657.939410801964,0
1428,554,1765,24733,489.34,1270.62,1345.59,1443.71,525.022519043691,489.34,462.076257106548,0
1429,553,1669,28895,499.05,1031.88,1000.11,1063.96,530.910837807841,499.05,514.903074661787,0
1430,555,1425,48636,1899.59,2159.28,2653.59,2762.84,1977.79733704152,1899.59,1545.73490825636,0
1431,553,2901,23318,728.18,1168.63,1029.83,1156.78,817.944767971413,728.18,826.323755765515,0
1432,554,1529,21930,762.85,1318.11,1323.46,1540.75,888.09721298717,762.85,759.766229051124,0
1433,556,3287,69326,1390.85,2920.91,3246.13,3380.6,1448.465560529,1390.85,1251.50492232289,0
1434,553,1890,12544,1171.8,2320.29,2677.59,2985.95,1306.74831098114,1171.8,1015.43396188363,0
1435,556,3145,57688,885.03,1480.9,1950.31,2233.39,1013.48870266778,885.03,672.016718880588,0
1436,552,9753,195078,1774.81,2987.22,3316.32,3316.32,1774.81,1774.81,1598.684061912,0
1437,554,3587,130511,2839.65,4292.08,5443.58,5752.72,3000.91324973639,2839.65,2238.96865151242,0
1438,556,4348,102232,1639.38,2338.01,3020.13,3289.82,1785.77250370017,1639.38,1269.11319506114,0
1439,556,1789,16554,1188.85,1891.71,2055.51,2325.95,1345.26499871078,1188.85,1094.11262095538,0
1440,554,5522,40867,793.46,1556.54,2330.93,2572.5,875.691612360732,793.46,529.853847348483,0
1441,553,1618,39230,449.01,875.03,918.57,992.07,484.937838923544,449.01,427.727032561481,0
1442,557,4084,90078,2347.67,4372.07,5549.32,5762.78,2437.97541367231,2347.67,1849.62798629382,0
1443,560,3555,102096,2048.66,3232.6,4089.83,4335.38,2171.65984669289,2048.66,1619.2600465056,0
1444,554,2414,36299,983.27,1395.48,1593.04,1792.67,1106.48736434741,983.27,861.330299050871,0
1445,553,1833,49954,900.33,1618.29,1800.33,1957.43,978.894398193665,900.33,809.293316058723,0
1446,554,1661,48231,1006.86,1452.23,1644.33,1759.96,1077.66283264308,1006.86,889.23287770703,0
1447,557,4969,25104,767.47,1520.92,2145.14,2491.56,891.409210214718,767.47,544.141861323737,0
1448,554,1582,15039,465.19,812.45,774.26,877.7,527.338701469791,465.19,488.135271743342,0
1449,552,1935,29008,1043.56,1433.93,1458.3,1621.64,1160.44616224371,1043.56,1026.12081931016,0
1450,553,3376,65912,1313.43,2363.21,2100.32,2246.61,1404.9120954426,1313.43,1477.82762164813,0
1451,552,1869,20985,1544.3,3043.38,3182.07,3452.11,1675.35392778914,1544.3,1476.99193732382,0
1452,554,6770,175320,2022.47,3253.08,3828.76,3992.06,2108.73013409041,2022.47,1718.37793635537,0
1453,554,1453,18181,989.21,1643.39,2483.98,2728.45,1086.56672940201,989.21,654.456888501518,0
1454,556,4710,106453,2767.34,3750.86,4693.95,4841.76,2854.48207126194,2767.34,2211.33691505022,0
1455,555,1896,27754,501.15,1127.51,785.77,836.51,533.511061124757,501.15,719.10563714573,0
1456,558,2296,38771,1637.87,1873.7,2444.84,2631.96,1763.22717445722,1637.87,1255.24656787356,0
1457,556,1830,30335,927.8,1697.22,1660.93,1747.94,976.404021843184,927.8,948.071692365121,0
1458,558,3226,33222,762.94,1663.57,1458.65,1637.48,856.476187707812,762.94,870.122439104651,0
1459,556,5761,57672,1468.1,2649.99,3122.3,3349.3,1574.83500304263,1468.1,1246.02066393364,0
1460,556,4043,113828,2236.96,3778.03,4813.85,5328.57,2476.14652454896,2236.96,1755.62221274032,0
1461,557,1514,50526,1034.65,3432.11,3731.57,3885.25,1077.26075418658,1034.65,951.61891951645,0
1462,556,5803,40613,1573.2,1780.83,2244.71,2346.93,1644.84065914973,1573.2,1248.09073599708,0
1463,553,2652,39715,1593.8,2136.83,2582.15,2789.58,1721.83358983793,1593.8,1318.93176384021,0
1464,30,2057,61038,1749.58,2987.71,3233.97,3484.72,1885.2359229059,1749.58,1616.3531701902,0
1465,556,2901,83609,2259.33,4127.29,5432.31,5598.4,2328.40781766873,2259.33,1716.56442944162,0
1466,553,4592,16971,1057.06,3059.75,4274.49,4569.73,1130.07137548573,1057.06,756.660872993035,0
1467,556,2901,52094,1315.08,1859.35,2049.18,2170.48,1392.92538400726,1315.08,1193.25486194478,0
1468,557,2289,21550,1271,5059.11,5758.05,6003.15,1325.10201370256,1271,1116.71986349545,0
1469,553,1830,23458,648.03,1485.93,1694.28,1804.85,690.320930129613,648.03,568.340072420143,0
1470,555,1697,49444,1126.17,1803.4,2265.62,2466.46,1226.00138513961,1126.17,896.414658239246,0
1471,556,5529,58129,1446.15,2701.32,3145.65,3320.36,1526.46944637833,1446.15,1241.87812312241,0
1472,556,2614,34579,1067.39,1972.39,2359.88,2458.61,1112.04625993695,1067.39,892.125600496635,0
1473,555,2224,66617,1554.6,1443.58,1677.67,1770.12,1640.26808132708,1554.6,1337.68230224061,0
1474,553,4242,60301,752.03,1399.8,1656.73,1844.45,837.24066896839,752.03,635.403230460002,0
1475,556,1654,16222,832.25,1543.32,1548.21,1748.32,939.820386123329,832.25,829.621349816885,0
1476,556,2289,30616,3903.92,4497.33,5691.01,6020.74,4130.10824103279,3903.92,3085.07919219963,0
1477,30,1623,16076,760.27,1343.89,1520.77,1623.94,811.847198327163,760.27,671.843375592627,0
1478,558,1666,32744,1244.84,1798.32,2107.75,2259.76,1334.61731154074,1244.84,1062.09022360337,0
1479,557,1749,44524,1304.96,1587.23,1944.79,2089.94,1402.35609109467,1304.96,1065.03615341502,0
1480,559,2238,88596,1144.91,1841.72,1891.68,2159.13,1306.77996717204,1144.91,1114.67248435253,0
1481,554,4108,71997,1700.92,3469.22,4019.69,4231.3,1790.4621490712,1700.92,1467.99023865024,0
1482,555,1789,20715,587.37,883.5,969.89,1069.19,647.506552598748,587.37,535.051804843848,0
1483,553,2263,34975,1195.54,4378.76,5449.46,5707.53,1252.15717083895,1195.54,960.642472905572,0
1484,559,1876,41493,1858.29,3307.76,4425.96,4751.79,1995.09345748719,1858.29,1388.80092237616,0
1485,554,2129,43909,684.31,1373.8,1472.48,1604.91,745.854586887428,684.31,638.450150766054,0
1486,556,1623,26606,1246.38,4564.13,5621.26,5885.3,1304.92455677197,1246.38,1011.98669860494,0
1487,552,2814,90482,1715.95,3298.79,3935.7,4087.9,1782.30861219097,1715.95,1438.25969979927,0
1488,556,1574,38083,855.11,1406.42,1529.35,1582.67,884.922969693007,855.11,786.375784614379,0
1489,554,1954,75519,1470.56,2388.09,2532.71,2702.6,1569.20273383056,1470.56,1386.58971236344,0
1490,554,1810,40192,745.77,1598.12,1709.09,1797.29,784.256512705592,745.77,697.347683504087,0
1491,553,1896,22470,1033.96,4757.62,5616.14,5924.41,1090.71407828152,1033.96,875.902092041865,0
1492,553,3173,75010,1104.29,2541.86,2902.97,3115.43,1185.10979951567,1104.29,966.923729628622,0
1493,558,10135,51059,1647.84,2555,2951.52,3164.69,1766.85327207676,1647.84,1426.46202634575,0
1494,552,1207,31738,737.93,3709.45,4684.38,4868.97,767.00844767077,737.93,584.349356478339,0
1495,555,2035,35388,621.69,1077.93,1016.76,1072.38,655.698416735513,621.69,659.091921102325,0
1496,556,3315,65304,1888.67,3437.05,4191.95,4418.55,1990.76392335309,1888.67,1548.55215913835,0
1497,556,1852,40085,1164.71,1600.54,1962.03,2067.17,1227.12372935174,1164.71,950.120509574267,0
1498,554,1669,17930,722.56,1384.3,1349.98,1460.1,781.500360005333,722.56,740.929353027452,0
1499,553,1790,47485,786.34,1222.36,1321.64,1506.87,896.546832571653,786.34,727.271089252747,0
1500,559,2462,48494,1079.06,1699.68,1816.44,2048.89,1217.14741108982,1079.06,1009.69847658056,0
1501,554,4420,44351,868.47,2010.89,2193.17,2335.64,924.886475193441,868.47,796.289224410328,0
1502,553,2614,34579,785.4,1515.28,1620.29,1732.55,839.815570052275,785.4,734.49870825593,0
1503,558,7704,45091,1242.73,1814.84,2390.96,2575.28,1338.53252015927,1242.73,943.284753069897,0
1504,554,2536,30412,628.54,1433.5,1448.41,1554.41,674.538881532163,628.54,622.069779965617,0
1505,30,1285,27677,773.19,1303.45,1463.13,1558.53,823.604061634988,773.19,688.807218428984,0
1506,559,1618,35778,1305.56,1821.99,2095.38,2259.65,1407.91104906986,1305.56,1135.21999083698,0
1507,553,2504,28188,775.77,1184.17,1134.47,1196.4,818.118793797985,775.77,809.755710507991,0
1508,552,2057,70831,1034.11,1356.06,1251.49,1307.42,1080.32512940575,1034.11,1120.51650960056,0
1509,556,3809,19588,923.9,1301.81,1720.27,1909.85,1025.71713451958,923.9,699.159003528516,0
1510,554,2121,42090,931.69,1652.51,1922.42,2080.64,1008.37042977081,931.69,800.879642273801,0
1511,560,2764,58129,998.07,1806.04,1619.28,1829.2,1127.45766266489,998.07,1113.18261375426,0
1512,553,7174,138772,2508.91,4311.94,4918.13,5221.47,2663.65433563163,2508.91,2199.67129486207,0
1513,555,1666,39206,1048.86,4250.06,4876.48,5075.47,1091.65985797132,1048.86,914.126158950719,0
1514,560,2555,39189,1118.96,1555.56,1645.15,1744.62,1186.61519934352,1118.96,1058.02475008358,0
1515,553,2747,24183,1393.84,2219.38,2659.19,2957.57,1550.2387451818,1393.84,1163.3093608204,0
1516,557,1669,24526,1002.47,1648.17,1797.15,2205.3,1230.14055087221,1002.47,919.367320424005,0
1517,556,5598,82525,1442.84,2761.17,3328.72,3488.4,1512.05359898099,1442.84,1196.83437561585,0
1518,556,1747,27093,871.97,1358.87,1405.02,1484.01,920.99201413503,871.97,843.328830835148,0
1519,552,1669,24229,767.24,1120.81,1173.74,1270.19,830.286584422445,767.24,732.641184930223,0
1520,555,1508,39583,923.4,1060.41,1758.29,1956.6,1027.54633194752,923.4,556.894820535862,0
1521,553,1645,66802,909.26,1385.52,1340.33,1399.39,949.325428364657,909.26,939.916226004044,0
1522,553,3058,53861,902.56,1996.3,2368.79,2480.95,945.295375275985,902.56,760.633288725467,0
1523,556,1623,15864,1757.68,2438.83,3047.12,3299.73,1903.39383627819,1757.68,1406.7981288561,0
1524,554,1582,17736,2326.1,3313.86,4104.27,4390.4,2488.2645245074,2326.1,1878.13417392131,0
1525,556,3820,18994,691.95,1175.83,1352.84,1507.87,771.244675275716,691.95,601.413004124656,0
1526,552,1733,23794,1071.33,1562.59,1741.53,1882.49,1158.04379580024,1071.33,961.252200478889,0
1527,558,1512,9120,342.85,652.71,609.06,697.43,392.594942206022,342.85,367.421310708305,0
1528,555,1586,64932,1015.26,1834.39,1837.05,1965.17,1086.06651653466,1015.26,1013.78993026864,0
1529,560,2908,56458,1308.58,2183.7,2350.67,2527.81,1407.19097525386,1308.58,1215.63049938954,0
1530,552,1514,34933,1075.76,1834.35,1936.46,2092.66,1162.53365501998,1075.76,1019.03491732336,0
1531,554,1962,41201,1615.61,2688.17,3346.47,3644.77,1759.6233821609,1615.61,1297.79568730633,0
1532,559,1935,26879,693.62,1161.71,1202.37,1302.09,751.146207739714,693.62,670.164167602319,0
1533,554,4153,49704,838.63,1462.78,1695.18,1814.71,897.763215292771,838.63,723.658367488998,0
1534,556,1574,42225,1558.82,1928.59,2173.58,2292.27,1643.94055953772,1558.82,1383.12123952189,0
1535,30,2652,31937,1076.48,1941.78,2072.15,2207.39,1146.73705436382,1076.48,1008.75290611201,0
1536,554,3801,30447,379.07,818.39,708.76,779.63,416.973790987076,379.07,437.704014475986,0
1537,560,1450,23073,582.85,1108,917.18,965.01,613.245032054777,582.85,704.112387971827,0
1538,552,4088,61565,1037.24,1951.88,2397.98,2698.33,1167.15560980492,1037.24,844.280607511322,0
1539,558,1501,38603,953.48,1464.33,1670.66,1796.27,1025.16820873188,953.48,835.723228185268,0
1540,558,2516,79040,954.22,3297.24,3776.72,4008.91,1012.88475190112,954.22,833.075354487492,0
1541,554,1962,32469,1613.23,2538.93,2925.09,3125.79,1723.91899110797,1613.23,1400.25710111484,0
1542,556,2771,29765,1182.1,2110.62,2497.28,2665.86,1261.89818762814,1182.1,999.072551736289,0
1543,554,1618,30669,875.87,1211.93,1349.21,1421.91,923.0648392022,875.87,786.751602122724,0
1544,552,3980,70962,785.34,1423.85,1328.09,1455.09,860.438961666755,785.34,841.965799757547,0
1545,553,1749,24093,601.44,1023.01,1131.89,1235.26,656.366585445582,601.44,543.585626165087,0
1546,554,2848,29783,1593.32,2611,3012.83,3312.61,1751.85714600558,1593.32,1380.81422449989,0
1547,556,1749,26109,1070.83,2162.99,2447.07,2638.45,1154.57727547639,1070.83,946.517501215739,0
1548,560,2176,39863,1250.61,2071.43,2207.56,2320.3,1314.4786021671,1250.61,1173.49067400207,0
1549,555,1765,23260,504.02,930.73,858.18,901.54,529.485878020928,504.02,546.629535295626,0
1550,554,3915,75845,886.54,1283.63,1295.25,1346.58,921.673061725535,886.54,878.586635939008,0
1551,560,2935,28624,936.8,1735.77,1868.35,1992.33,998.964189793133,936.8,870.323727353012,0
1552,559,1207,36460,811.1,1137.66,1141.34,1325.71,942.123627490494,811.1,808.484786303818,0
